dia;instituto;turno;candidatura;percentual_pesquisa;margem_pesquisa;qtd_entrevistas;metodologia;ambito;cargo;cenario
11/06/2025;MDA;1;não sabe / não respondeu;5;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;Ratinho Jr.;5;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;Bolsonaro;32;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;Ciro;10;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;Lula;41;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;branco / nulo;12;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;não sabe / não respondeu;3;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;Bolsonaro;44;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;Lula;32;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;Caiado;6;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;Zema;6;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;branco / nulo;13;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;não sabe / não respondeu;7;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;Ratinho Jr.;9;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;Eduardo;14;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
11/06/2025;MDA;1;Ciro;14;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
15/06/2025;MDA;2;Lula;41;2,2;2002;Presencial;Brasil;Presidente;Lula vs Bolsonaro
15/06/2025;MDA;2;Bolsonaro;44;2,2;2002;Presencial;Brasil;Presidente;Lula vs Bolsonaro
15/06/2025;MDA;2;branco / nulo;12;2,2;2002;Presencial;Brasil;Presidente;Lula vs Bolsonaro
15/06/2025;MDA;2;não sabe / não respondeu;3;2,2;2002;Presencial;Brasil;Presidente;Lula vs Bolsonaro
15/06/2025;MDA;2;Lula;41;2,2;2002;Presencial;Brasil;Presidente;Lula vs Tarcísio
15/06/2025;MDA;2;Tarcísio;40;2,2;2002;Presencial;Brasil;Presidente;Lula vs Tarcísio
15/06/2025;MDA;2;branco / nulo;13;2,2;2002;Presencial;Brasil;Presidente;Lula vs Tarcísio
15/06/2025;MDA;2;não sabe / não respondeu;5;2,2;2002;Presencial;Brasil;Presidente;Lula vs Tarcísio
23/06/2025;Paraná Pesquisas;2;Lula;40;2,2;2020;Presencial;Brasil;Presidente;Lula vs Bolsonaro
23/06/2025;Paraná Pesquisas;2;Bolsonaro;47;2,2;2020;Presencial;Brasil;Presidente;Lula vs Bolsonaro
23/06/2025;Paraná Pesquisas;2;branco / nulo;8;2,2;2020;Presencial;Brasil;Presidente;Lula vs Bolsonaro
23/06/2025;Paraná Pesquisas;2;não sabe / não respondeu;6;2,2;2020;Presencial;Brasil;Presidente;Lula vs Bolsonaro
23/06/2025;Paraná Pesquisas;2;Lula;40;2,2;2020;Presencial;Brasil;Presidente;Lula vs Tarcísio
23/06/2025;Paraná Pesquisas;2;Tarcísio;44;2,2;2020;Presencial;Brasil;Presidente;Lula vs Tarcísio
23/06/2025;Paraná Pesquisas;2;branco / nulo;10;2,2;2020;Presencial;Brasil;Presidente;Lula vs Tarcísio
23/06/2025;Paraná Pesquisas;2;não sabe / não respondeu;6;2,2;2020;Presencial;Brasil;Presidente;Lula vs Tarcísio
30/06/2025;Atlas;1;Lula;44,6;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Caiado;1,7;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Outros;15,1;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;branco / nulo;4,6;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Tarcísio;34;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Lula;44,4;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Outros;7,6;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;branco / nulo;2;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Bolsonaro;46;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Lula;44,6;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Caiado;1,7;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Zema;4,4;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;branco / nulo;4,6;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Ratinho Jr.;2,5;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Tarcísio;34;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Eduardo Leite;1;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Ciro;3,5;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Lula;45;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Caiado;4;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Zema;7,2;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;branco / nulo;2,6;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Ratinho Jr.;4,8;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Michele Bolsonaro;30,4;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Eduardo Leite;0,9;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;1;Ciro;3,9;2;2621;Online;Brasil;Presidente;Primeiro turno
30/06/2025;Atlas;2;Lula;48;2;2621;Online;Brasil;Presidente;Lula vs Bolsonaro
30/06/2025;Atlas;2;Bolsonaro;49;2;2621;Online;Brasil;Presidente;Lula vs Bolsonaro
30/06/2025;Atlas;2;branco / nulo;4;2;2621;Online;Brasil;Presidente;Lula vs Bolsonaro
30/06/2025;Atlas;2;não sabe / não respondeu;0;2;2621;Online;Brasil;Presidente;Lula vs Bolsonaro
30/06/2025;Atlas;2;Lula;48;2;2621;Online;Brasil;Presidente;Lula vs Tarcísio
30/06/2025;Atlas;2;Tarcísio;47;2;2621;Online;Brasil;Presidente;Lula vs Tarcísio
30/06/2025;Atlas;2;branco / nulo;6;2;2621;Online;Brasil;Presidente;Lula vs Tarcísio
30/06/2025;Atlas;2;não sabe / não respondeu;0;2;2621;Online;Brasil;Presidente;Lula vs Tarcísio
14/07/2025;Quaest;2;Lula;43;2;2004;Presencial;Brasil;Presidente;Lula vs Bolsonaro
14/07/2025;Quaest;2;Bolsonaro;37;2;2004;Presencial;Brasil;Presidente;Lula vs Bolsonaro
14/07/2025;Quaest;2;branco / nulo;20;2;2004;Presencial;Brasil;Presidente;Lula vs Bolsonaro
14/07/2025;Quaest;2;não sabe / não respondeu;0;2;2004;Presencial;Brasil;Presidente;Lula vs Bolsonaro
14/07/2025;Quaest;2;Lula;41;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
14/07/2025;Quaest;2;Tarcísio;37;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
14/07/2025;Quaest;2;branco / nulo;15;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
14/07/2025;Quaest;2;não sabe / não respondeu;7;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
28/07/2025;Atlas;1;Lula;48,5;1;7334;Online;Brasil;Presidente;Primeiro turno
28/07/2025;Atlas;1;Caiado;3;1;7334;Online;Brasil;Presidente;Primeiro turno
28/07/2025;Atlas;1;Outros;12,7;1;7334;Online;Brasil;Presidente;Primeiro turno
28/07/2025;Atlas;1;branco / nulo;2,8;1;7334;Online;Brasil;Presidente;Primeiro turno
28/07/2025;Atlas;1;Tarcísio;33;1;7334;Online;Brasil;Presidente;Primeiro turno
28/07/2025;Atlas;1;Lula;47,8;1;7334;Online;Brasil;Presidente;Primeiro turno
28/07/2025;Atlas;1;Outros;6,1;1;7334;Online;Brasil;Presidente;Primeiro turno
28/07/2025;Atlas;1;branco / nulo;1,8;1;7334;Online;Brasil;Presidente;Primeiro turno
28/07/2025;Atlas;1;Bolsonaro;44,2;1;7334;Online;Brasil;Presidente;Primeiro turno
28/07/2025;Atlas;2;Lula;50;1;7334;Online;Brasil;Presidente;Lula vs Tarcísio
28/07/2025;Atlas;2;Tarcísio;47;1;7334;Online;Brasil;Presidente;Lula vs Tarcísio
28/07/2025;Atlas;2;branco / nulo;3;1;7334;Online;Brasil;Presidente;Lula vs Tarcísio
28/07/2025;Atlas;2;não sabe / não respondeu;0;1;7334;Online;Brasil;Presidente;Lula vs Tarcísio
30/07/2025;Datafolha;1;Lula;38;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Caiado;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Zema;6;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;branco / nulo;14;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;não sabe / não respondeu;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Ratinho Jr.;12;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Tarcísio;21;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Caiado;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Zema;6;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;branco / nulo;11;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;não sabe / não respondeu;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Ratinho Jr.;10;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Michele Bolsonaro;24;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Caiado;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Zema;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;branco / nulo;9;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;não sabe / não respondeu;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Ratinho Jr.;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Bolsonaro;33;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Caiado;8;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Zema;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;branco / nulo;13;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;não sabe / não respondeu;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Ratinho Jr.;11;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Lula;40;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Flávio;18;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Caiado;8;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Zema;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;branco / nulo;13;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;não sabe / não respondeu;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Ratinho Jr.;11;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Caiado;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Zema;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;branco / nulo;21;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Ratinho Jr.;14;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Tarcísio;23;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Haddad;23;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Caiado;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Zema;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;branco / nulo;21;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Ratinho Jr.;14;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Tarcísio;22;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;1;Geraldo Alckmin;24;2;2004;Presencial;Brasil;Presidente;Primeiro turno
30/07/2025;Datafolha;2;Lula;47;2;2004;Presencial;Brasil;Presidente;Lula vs Bolsonaro
30/07/2025;Datafolha;2;Bolsonaro;43;2;2004;Presencial;Brasil;Presidente;Lula vs Bolsonaro
30/07/2025;Datafolha;2;branco / nulo;10;2;2004;Presencial;Brasil;Presidente;Lula vs Bolsonaro
30/07/2025;Datafolha;2;não sabe / não respondeu;1;2;2004;Presencial;Brasil;Presidente;Lula vs Bolsonaro
30/07/2025;Datafolha;2;Lula;45;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
30/07/2025;Datafolha;2;Tarcísio;41;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
30/07/2025;Datafolha;2;branco / nulo;12;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
30/07/2025;Datafolha;2;não sabe / não respondeu;2;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
30/07/2025;Datafolha;2;Lula;48;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
30/07/2025;Datafolha;2;Flávio;37;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
30/07/2025;Datafolha;2;branco / nulo;13;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
30/07/2025;Datafolha;2;não sabe / não respondeu;1;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
17/08/2025;Quaest;2;Lula;47;2;2004;Presencial;Brasil;Presidente;Lula vs Bolsonaro
17/08/2025;Quaest;2;Bolsonaro;35;2;2004;Presencial;Brasil;Presidente;Lula vs Bolsonaro
17/08/2025;Quaest;2;branco / nulo;18;2;2004;Presencial;Brasil;Presidente;Lula vs Bolsonaro
17/08/2025;Quaest;2;não sabe / não respondeu;0;2;2004;Presencial;Brasil;Presidente;Lula vs Bolsonaro
17/08/2025;Quaest;2;Lula;43;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
17/08/2025;Quaest;2;Tarcísio;35;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
17/08/2025;Quaest;2;branco / nulo;18;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
17/08/2025;Quaest;2;não sabe / não respondeu;4;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
21/08/2025;Paraná Pesquisas;2;Lula;47;2,2;2020;Presencial;Brasil;Presidente;Lula vs Bolsonaro
21/08/2025;Paraná Pesquisas;2;Bolsonaro;44;2,2;2020;Presencial;Brasil;Presidente;Lula vs Bolsonaro
21/08/2025;Paraná Pesquisas;2;branco / nulo;9;2,2;2020;Presencial;Brasil;Presidente;Lula vs Bolsonaro
21/08/2025;Paraná Pesquisas;2;não sabe / não respondeu;5;2,2;2020;Presencial;Brasil;Presidente;Lula vs Bolsonaro
21/08/2025;Paraná Pesquisas;2;Lula;42;2,2;2020;Presencial;Brasil;Presidente;Lula vs Tarcísio
21/08/2025;Paraná Pesquisas;2;Tarcísio;42;2,2;2020;Presencial;Brasil;Presidente;Lula vs Tarcísio
21/08/2025;Paraná Pesquisas;2;branco / nulo;10;2,2;2020;Presencial;Brasil;Presidente;Lula vs Tarcísio
21/08/2025;Paraná Pesquisas;2;não sabe / não respondeu;6;2,2;2020;Presencial;Brasil;Presidente;Lula vs Tarcísio
25/08/2025;Atlas;1;Lula;44,1;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Caiado;3,2;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Outros;16,7;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;branco / nulo;4,2;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Tarcísio;31,8;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Lula;44,6;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Outros;7,1;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;branco / nulo;2,9;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Bolsonaro;45,4;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Lula;44,1;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Caiado;3,2;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Zema;4,4;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;branco / nulo;4,2;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Ratinho Jr.;4;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Tarcísio;31,8;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Eduardo Leite;1,4;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Ciro;3,4;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Lula;36,2;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Caiado;3,1;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Zema;4,1;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;branco / nulo;8,1;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Ratinho Jr.;4,3;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Tarcísio;32,2;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Eduardo Leite;1,5;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Ciro;7,5;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Lula;44,22;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Caiado;4,3;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Zema;7,1;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;branco / nulo;2,2;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Ratinho Jr.;5,2;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Michele Bolsonaro;29,7;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Eduardo Leite;1,1;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Ciro;4,5;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Caiado;3,1;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Zema;4,1;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;branco / nulo;8,1;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Ratinho Jr.;4,3;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Tarcísio;32,2;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Haddad;36,2;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Eduardo Leite;0,015;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;1;Ciro;7,5;1;6238;Online;Brasil;Presidente;Primeiro turno
25/08/2025;Atlas;2;Lula;48;1;6238;Online;Brasil;Presidente;Lula vs Bolsonaro
25/08/2025;Atlas;2;Bolsonaro;48;1;6238;Online;Brasil;Presidente;Lula vs Bolsonaro
25/08/2025;Atlas;2;branco / nulo;1;1;6238;Online;Brasil;Presidente;Lula vs Bolsonaro
25/08/2025;Atlas;2;não sabe / não respondeu;0;1;6238;Online;Brasil;Presidente;Lula vs Bolsonaro
25/08/2025;Atlas;2;Lula;47;1;6238;Online;Brasil;Presidente;Lula vs Tarcísio
25/08/2025;Atlas;2;Tarcísio;48;1;6238;Online;Brasil;Presidente;Lula vs Tarcísio
25/08/2025;Atlas;2;branco / nulo;5;1;6238;Online;Brasil;Presidente;Lula vs Tarcísio
25/08/2025;Atlas;2;não sabe / não respondeu;0;1;6238;Online;Brasil;Presidente;Lula vs Tarcísio
03/09/2025;Atlas;2;Lula;52;1;7291;Online;Brasil;Presidente;Lula vs Bolsonaro
03/09/2025;Atlas;2;Bolsonaro;45;1;7291;Online;Brasil;Presidente;Lula vs Bolsonaro
03/09/2025;Atlas;2;branco / nulo;3;1;7291;Online;Brasil;Presidente;Lula vs Bolsonaro
03/09/2025;Atlas;2;não sabe / não respondeu;0;1;7291;Online;Brasil;Presidente;Lula vs Bolsonaro
03/09/2025;Atlas;2;Lula;51;1;7291;Online;Brasil;Presidente;Lula vs Tarcísio
03/09/2025;Atlas;2;Tarcísio;45;1;7291;Online;Brasil;Presidente;Lula vs Tarcísio
03/09/2025;Atlas;2;branco / nulo;4;1;7291;Online;Brasil;Presidente;Lula vs Tarcísio
03/09/2025;Atlas;2;não sabe / não respondeu;0;1;7291;Online;Brasil;Presidente;Lula vs Tarcísio
06/09/2025;MDA;1;Lula;36;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;Caiado;3;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;Zema;2;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;branco / nulo;10;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;não sabe / não respondeu;3;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;Ratinho Jr.;7;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;Bolsonaro;30;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;Ciro;10;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;Lula;46;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;branco / nulo;15;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;não sabe / não respondeu;2;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;Bolsonaro;46;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;Lula;37;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;Caiado;5;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;Zema;4;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;branco / nulo;12;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;não sabe / não respondeu;5;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;Ratinho Jr.;11;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;Eduardo;15;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;1;Ciro;12;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
06/09/2025;MDA;2;Lula;46;2,2;2002;Presencial;Brasil;Presidente;Lula vs Bolsonaro
06/09/2025;MDA;2;Bolsonaro;38;2,2;2002;Presencial;Brasil;Presidente;Lula vs Bolsonaro
06/09/2025;MDA;2;branco / nulo;15;2,2;2002;Presencial;Brasil;Presidente;Lula vs Bolsonaro
06/09/2025;MDA;2;não sabe / não respondeu;2;2,2;2002;Presencial;Brasil;Presidente;Lula vs Bolsonaro
06/09/2025;MDA;2;Lula;44;2,2;2002;Presencial;Brasil;Presidente;Lula vs Tarcísio
06/09/2025;MDA;2;Tarcísio;38;2,2;2002;Presencial;Brasil;Presidente;Lula vs Tarcísio
06/09/2025;MDA;2;branco / nulo;15;2,2;2002;Presencial;Brasil;Presidente;Lula vs Tarcísio
06/09/2025;MDA;2;não sabe / não respondeu;4;2,2;2002;Presencial;Brasil;Presidente;Lula vs Tarcísio
14/09/2025;Quaest;1;Lula;32;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/09/2025;Quaest;1;Caiado;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/09/2025;Quaest;1;Zema;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/09/2025;Quaest;1;branco / nulo;11;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/09/2025;Quaest;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/09/2025;Quaest;1;Ratinho Jr.;8;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/09/2025;Quaest;1;Bolsonaro;24;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/09/2025;Quaest;1;Ciro;11;2;2004;Presencial;Brasil;Presidente;Primeiro turno
